,STATEFP,COUNTYFP,Tract,Block,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geometry
5554,36,029,000600,2,360290006002,Block Group 2,G5030,S,282964,0,+42.8386306,-078.8176045,"POLYGON ((-78.82382199999999 42.837761, -78.82381599999999 42.838046, -78.823808 42.838859, -78.823798 42.839669, -78.819501 42.839595, -78.81505899999999 42.839529, -78.815046 42.840334, -78.815027 42.841033, -78.812347 42.840989, -78.812361 42.84034399999999, -78.81236699999999 42.840041, -78.81238499999999 42.839027, -78.812399 42.838125, -78.81241299999999 42.837235, -78.81366199999999 42.837254, -78.815107 42.83726799999999, -78.81510899999999 42.837139, -78.816098 42.837153, -78.819836 42.837183, -78.82202699999999 42.837209, -78.82382199999999 42.837235, -78.82382199999999 42.837761))"
5557,36,029,000110,4,360290001104,Block Group 4,G5030,S,381651,0,+42.8425577,-078.8280586,"POLYGON ((-78.832396 42.840478, -78.83238999999999 42.840983, -78.83237699999999 42.841793, -78.83237299999999 42.842035, -78.832365 42.842623, -78.832354 42.843437, -78.83234299999999 42.844221, -78.83233299999999 42.845037, -78.82587599999999 42.844977, -78.825459 42.844975, -78.82470599999999 42.844974, -78.823729 42.844967, -78.82373199999999 42.844515, -78.823734 42.844095, -78.823739 42.843685, -78.823746 42.84332999999999, -78.823753 42.842883, -78.823759 42.842499, -78.823763 42.842081, -78.823768 42.841683, -78.823775 42.841265, -78.823781 42.840881, -78.823786 42.840502, -78.823786 42.840458, -78.823796 42.840073, -78.82515599999999 42.840081, -78.82544 42.84008499999999, -78.82547199999999 42.840088, -78.830299 42.840142, -78.83240099999999 42.840164, -78.832396 42.840478))"
5558,36,029,000110,1,360290001101,Block Group 1,G5030,S,672349,0,+42.8358046,-078.8280782,"POLYGON ((-78.832444 42.836491, -78.832441 42.836727, -78.832476 42.83804, -78.83234499999999 42.838731, -78.832425 42.838733, -78.83240099999999 42.840164, -78.830299 42.840142, -78.82547199999999 42.840088, -78.82544 42.84008499999999, -78.82515599999999 42.840081, -78.823796 42.840073, -78.823798 42.839669, -78.823808 42.838859, -78.82381599999999 42.838046, -78.82382199999999 42.837761, -78.82382199999999 42.837235, -78.82383299999999 42.83641799999999, -78.82383399999999 42.836379, -78.82384499999999 42.83555, -78.823847 42.835337, -78.82385499999999 42.834816, -78.823865 42.834163, -78.823887 42.832907, -78.82391 42.832042, -78.825141 42.832066, -78.823933 42.831294, -78.823931 42.831226, -78.823938 42.830743, -78.82439099999999 42.830523, -78.824828 42.830434, -78.82528499999999 42.830636, -78.82544899999999 42.830759, -78.825755 42.830953, -78.82655 42.831345, -78.82781199999999 42.831903, -78.82800499999999 42.831978, -78.828188 42.832021, -78.828451 42.832043, -78.828789 42.832011, -78.82919199999999 42.831962, -78.82942799999999 42.831919, -78.829707 42.83186, -78.830046 42.831812, -78.830384 42.831753, -78.830765 42.831715, -78.83104999999999 42.831688, -78.831458 42.831646, -78.831802 42.83164, -78.832033 42.83164, -78.83252399999999 42.831687, -78.832444 42.836491))"
5559,36,029,000200,4,360290002004,Block Group 4,G5030,S,235738,0,+42.8537265,-078.8297754,"POLYGON ((-78.832269 42.851375, -78.832258 42.852065, -78.832247 42.85275499999999, -78.832246 42.852804, -78.832235 42.853473, -78.832233 42.853627, -78.832223 42.854183, -78.832218 42.854449, -78.832211 42.854878, -78.831051 42.854883, -78.831019 42.85689, -78.83099899999999 42.857699, -78.83031799999999 42.857484, -78.82948499999999 42.857216, -78.82925 42.85714, -78.82911899999999 42.856963, -78.828869 42.856623, -78.828233 42.855758, -78.827626 42.854928, -78.827455 42.854697, -78.827091 42.854208, -78.827004 42.854092, -78.82653999999999 42.853471, -78.82607399999999 42.852847, -78.827843 42.852116, -78.829255 42.851543, -78.829256 42.85136199999999, -78.829263 42.850729, -78.82953499999999 42.850676, -78.832278 42.850684, -78.832269 42.851375))"
5560,36,029,000200,2,360290002002,Block Group 2,G5030,S,197513,0,+42.8511700,-078.8271938,"POLYGON ((-78.83229 42.849894, -78.832278 42.850684, -78.82953499999999 42.850676, -78.829263 42.850729, -78.829256 42.85136199999999, -78.829255 42.851543, -78.827843 42.852116, -78.82607399999999 42.852847, -78.82653999999999 42.853471, -78.825484 42.853898, -78.824787 42.85389199999999, -78.82363699999999 42.853883, -78.823652 42.85296, -78.82365999999999 42.852248, -78.823662 42.852131, -78.823669 42.851332, -78.82367499999999 42.850486, -78.82368099999999 42.849623, -78.82368199999999 42.849596, -78.82391299999999 42.849905, -78.82453799999999 42.850753, -78.82548 42.850375, -78.826528 42.849957, -78.827085 42.84973, -78.82710399999999 42.849718, -78.82794799999999 42.84938, -78.827952 42.849196, -78.827956 42.849176, -78.82798199999999 42.84917799999999, -78.82798199999999 42.849156, -78.83229899999999 42.849196, -78.83229 42.849894))"
5561,36,029,000200,3,360290002003,Block Group 3,G5030,S,361705,0,+42.8473445,-078.8277534,"POLYGON ((-78.832324 42.845978, -78.832314 42.847023, -78.832306 42.847762, -78.83230499999999 42.847909, -78.83230499999999 42.84851, -78.832306 42.848688, -78.83229899999999 42.849196, -78.82798199999999 42.849156, -78.82798199999999 42.84917799999999, -78.827956 42.849176, -78.827952 42.849196, -78.82794799999999 42.84938, -78.82710399999999 42.849718, -78.827085 42.84973, -78.826528 42.849957, -78.82548 42.850375, -78.82453799999999 42.850753, -78.82391299999999 42.849905, -78.82368199999999 42.849596, -78.823694 42.848653, -78.823707 42.847733, -78.82371599999999 42.846924, -78.82372099999999 42.846175, -78.82372699999999 42.84591899999999, -78.823728 42.845342, -78.823729 42.844967, -78.82470599999999 42.844974, -78.825459 42.844975, -78.82587599999999 42.844977, -78.83233299999999 42.845037, -78.832324 42.845978))"
5562,36,029,000900,1,360290009001,Block Group 1,G5030,S,186523,0,+42.8566810,-078.8204325,"POLYGON ((-78.82361999999999 42.856309, -78.82352299999999 42.85642199999999, -78.822992 42.857976, -78.822969 42.858045, -78.822746 42.858695, -78.82257799999999 42.859174, -78.82238199999999 42.859491, -78.82150899999999 42.859232, -78.821016 42.858962, -78.82034 42.858546, -78.81997799999999 42.858323, -78.819367 42.857959, -78.81824399999999 42.8575, -78.817438 42.857166, -78.817133 42.85701, -78.816344 42.856608, -78.816433 42.856545, -78.816687 42.85636, -78.817437 42.855815, -78.818353 42.855147, -78.818724 42.85487699999999, -78.819602 42.854225, -78.820019 42.853918, -78.820435 42.85422399999999, -78.82071599999999 42.854429, -78.821417 42.854944, -78.822163 42.85549, -78.822706 42.855892, -78.82360799999999 42.85606, -78.82361999999999 42.856309))"
5570,36,029,006800,1,360290068001,Block Group 1,G5030,S,125642,0,+42.9009930,-078.8785125,"POLYGON ((-78.881839 42.90238, -78.881016 42.902292, -78.88091 42.90229, -78.88031099999999 42.902293, -78.879036 42.902285, -78.878101 42.902276, -78.877388 42.90227, -78.87713599999999 42.902263, -78.87597 42.90225, -78.876001 42.900756, -78.87602099999999 42.899874, -78.876025 42.899443, -78.876594 42.899443, -78.877089 42.899449, -78.87718599999999 42.89944999999999, -78.877985 42.899457, -78.878145 42.89946, -78.878922 42.899467, -78.87908399999999 42.899469, -78.87962999999999 42.899483, -78.87978099999999 42.899645, -78.880391 42.900294, -78.88049199999999 42.900395, -78.881067 42.901019, -78.881084 42.901037, -78.881703 42.901739, -78.88178499999999 42.901832, -78.881885 42.901945, -78.881839 42.90238))"
5657,36,029,004001,1,360290040011,Block Group 1,G5030,S,284543,0,+42.9377425,-078.8312259,"POLYGON ((-78.834948 42.936991, -78.83493 42.937788, -78.83490999999999 42.938665, -78.834897 42.939244, -78.834896 42.939301, -78.834863 42.940208, -78.831521 42.940169, -78.828121 42.940124, -78.82814999999999 42.939464, -78.828154 42.939138, -78.82816099999999 42.938812, -78.828217 42.93638199999999, -78.828214 42.936342, -78.82823599999999 42.934621, -78.82937199999999 42.934638, -78.830506 42.934655, -78.83050899999999 42.934419, -78.83087399999999 42.934425, -78.831057 42.934429, -78.83108299999999 42.934439, -78.831656 42.934451, -78.83163499999999 42.93523099999999, -78.831614 42.936025, -78.83160199999999 42.93645, -78.833113 42.936474, -78.834959 42.936504, -78.834948 42.936991))"
5662,36,029,004200,5,360290042005,Block Group 5,G5030,S,191525,0,+42.9376220,-078.8206365,"POLYGON ((-78.82267999999999 42.936277, -78.82265799999999 42.937757, -78.822636 42.939236, -78.822625 42.940097, -78.821609 42.940109, -78.821561 42.940109, -78.82050000000001 42.940127, -78.820182 42.940129, -78.81944299999999 42.94013899999999, -78.818381 42.940151, -78.81838399999999 42.939326, -78.818404 42.937727, -78.81841899999999 42.936545, -78.818141 42.936144, -78.81849 42.935995, -78.818697 42.93591199999999, -78.819194 42.935712, -78.81952199999999 42.93557699999999, -78.819828 42.935449, -78.820245 42.935281, -78.82069899999999 42.935106, -78.82125499999999 42.934881, -78.82239899999999 42.934417, -78.822693 42.934809, -78.82267999999999 42.936277))"
5673,36,029,002702,2,360290027022,Block Group 2,G5030,S,227979,0,+42.9009974,-078.8370189,"POLYGON ((-78.839311 42.903667, -78.837695 42.903652, -78.836522 42.903636, -78.83583999999999 42.903627, -78.835505 42.903621, -78.83498 42.90361, -78.834501 42.903604, -78.834508 42.90272299999999, -78.834504 42.900377, -78.834513 42.899761, -78.834509 42.899142, -78.83553599999999 42.898817, -78.836619 42.89847899999999, -78.83896299999999 42.89773599999999, -78.839292 42.897632, -78.839292 42.899059, -78.83928899999999 42.89998, -78.83928299999999 42.90067, -78.83928499999999 42.900868, -78.83927899999999 42.90088799999999, -78.839286 42.901323, -78.839294 42.902322, -78.839311 42.903667))"
5677,36,029,001600,3,360290016003,Block Group 3,G5030,S,128578,0,+42.8921624,-078.8336449,"POLYGON ((-78.83533299999999 42.893837, -78.83448799999999 42.894023, -78.83386899999999 42.894144, -78.833579 42.894187, -78.832644 42.894331, -78.831712 42.894473, -78.831723 42.892212, -78.83172399999999 42.891866, -78.831909 42.891647, -78.83248499999999 42.890965, -78.8327 42.890716, -78.83356599999999 42.889711, -78.8336 42.889711, -78.83449299999999 42.889706, -78.835331 42.889703, -78.83533 42.892021, -78.83533299999999 42.893837))"
5680,36,029,005801,2,360290058012,Block Group 2,G5030,S,214459,0,+42.9627388,-078.9018045,"POLYGON ((-78.90654499999999 42.960699, -78.90607199999999 42.96105499999999, -78.905384 42.96156, -78.905056 42.961801, -78.90467699999999 42.962074, -78.904494 42.96221, -78.90393 42.962628, -78.90371399999999 42.962786, -78.903279 42.963103, -78.902929 42.963362, -78.902159 42.963932, -78.901923 42.964106, -78.90132199999999 42.964555, -78.900368 42.965265, -78.89960599999999 42.96582799999999, -78.898754 42.966455, -78.898421 42.966216, -78.897459 42.965502, -78.896761 42.96499, -78.896834 42.964941, -78.897604 42.96437, -78.898397 42.96379, -78.898472 42.963736, -78.899333 42.963102, -78.90017899999999 42.962476, -78.900948 42.961909, -78.901735 42.96133, -78.90252099999999 42.960748, -78.903301 42.960181, -78.90408499999999 42.959603, -78.90486199999999 42.959022, -78.905604 42.959559, -78.906852 42.960474, -78.90654499999999 42.960699))"
7773,36,029,003800,1,360290038001,Block Group 1,G5030,S,226878,0,+42.9208965,-078.8025056,"POLYGON ((-78.80590000000001 42.920267, -78.80588299999999 42.922729, -78.805756 42.92273, -78.804936 42.922737, -78.804598 42.92274, -78.803378 42.922747, -78.802212 42.922756, -78.802173 42.922756, -78.80118999999999 42.922763, -78.80100999999999 42.922764, -78.800161 42.922769, -78.799857 42.92277199999999, -78.79914699999999 42.922788, -78.79915799999999 42.922336, -78.799165 42.922111, -78.79916299999999 42.921677, -78.79914699999999 42.919003, -78.79962999999999 42.919007, -78.80015899999999 42.919012, -78.801191 42.919025, -78.80223099999999 42.91904, -78.80339599999999 42.91905, -78.80396999999999 42.919066, -78.80493 42.91907, -78.80497099999999 42.91907, -78.805904 42.91908, -78.80590000000001 42.920267))"
7785,36,029,003800,3,360290038003,Block Group 3,G5030,S,265318,0,+42.9133003,-078.8009956,"POLYGON ((-78.803749 42.911457, -78.803681 42.913503, -78.803681 42.913641, -78.80331699999999 42.913638, -78.802696 42.913641, -78.80248 42.913643, -78.801739 42.913647, -78.801699 42.915225, -78.80170099999999 42.915488, -78.801698 42.91554, -78.801689 42.915703, -78.80166199999999 42.9171, -78.801658 42.917425, -78.801779 42.917423, -78.801198 42.917656, -78.80059 42.917903, -78.80015999999999 42.918077, -78.799577 42.91831, -78.79914599999999 42.91848, -78.799052 42.916163, -78.79905099999999 42.913617, -78.799155 42.911273, -78.799054 42.909862, -78.799059 42.909744, -78.799291 42.909783, -78.79978799999999 42.909785, -78.800404 42.909789, -78.800703 42.909789, -78.80149299999999 42.90979, -78.801619 42.90979, -78.80259099999999 42.909789, -78.80295799999999 42.909789, -78.80378899999999 42.909789, -78.803749 42.911457))"
7786,36,029,003700,5,360290037005,Block Group 5,G5030,S,141927,0,+42.9206608,-078.8106449,"POLYGON ((-78.812575 42.920794, -78.812575 42.922287, -78.812585 42.922671, -78.811583 42.922677, -78.811533 42.922677, -78.81061799999999 42.922686, -78.810491 42.922688, -78.80966699999999 42.922694, -78.809456 42.922695, -78.808718 42.9227, -78.808707 42.922417, -78.808719 42.920294, -78.808722 42.919114, -78.808725 42.918628, -78.80967 42.918634, -78.81056 42.91863499999999, -78.81160799999999 42.918639, -78.812595 42.918646, -78.812575 42.920794))"
7787,36,029,003800,2,360290038002,Block Group 2,G5030,S,127585,0,+42.9168349,-078.8023566,"POLYGON ((-78.804014 42.91733, -78.804007 42.91767, -78.803995 42.917944, -78.80397099999999 42.918791, -78.80396999999999 42.919066, -78.80339599999999 42.91905, -78.80223099999999 42.91904, -78.801191 42.919025, -78.80015899999999 42.919012, -78.79962999999999 42.919007, -78.79914699999999 42.919003, -78.79914599999999 42.91848, -78.799577 42.91831, -78.80015999999999 42.918077, -78.80059 42.917903, -78.801198 42.917656, -78.801779 42.917423, -78.801658 42.917425, -78.80166199999999 42.9171, -78.801689 42.915703, -78.801698 42.91554, -78.80170099999999 42.915488, -78.801699 42.915225, -78.801739 42.913647, -78.80248 42.913643, -78.802696 42.913641, -78.80331699999999 42.913638, -78.803681 42.913641, -78.80363799999999 42.9155, -78.803601 42.916694, -78.803944 42.91655799999999, -78.80403299999999 42.916518, -78.804014 42.91733))"
7788,36,029,017000,1,360290170001,Block Group 1,G5030,S,355985,0,+42.9258443,-078.8215246,"POLYGON ((-78.82515099999999 42.929562, -78.824764 42.929755, -78.82449 42.929893, -78.82426 42.929888, -78.823938 42.929882, -78.82341099999999 42.929887, -78.822864 42.929887, -78.82260599999999 42.929897, -78.82200499999999 42.929921, -78.82167799999999 42.929941, -78.821747 42.930196, -78.82157099999999 42.930227, -78.821313 42.930188, -78.821123 42.93021, -78.82105199999999 42.93008, -78.821027 42.930034, -78.82097499999999 42.929938, -78.82096299999999 42.929916, -78.820936 42.929867, -78.820875 42.929754, -78.81963499999999 42.927497, -78.819512 42.92727, -78.81938199999999 42.92702999999999, -78.81720799999999 42.92301399999999, -78.816996 42.922631, -78.81714699999999 42.92263, -78.81742899999999 42.922628, -78.81830099999999 42.922621, -78.81952 42.922611, -78.820713 42.922602, -78.821528 42.922597, -78.821889 42.922596, -78.822632 42.92259199999999, -78.82306899999999 42.92258899999999, -78.823746 42.922585, -78.824288 42.922581, -78.824292 42.924433, -78.82428399999999 42.925135, -78.82427199999999 42.927243, -78.82427199999999 42.92727499999999, -78.824269 42.927981, -78.824263 42.928725, -78.82426699999999 42.92945599999999, -78.825356 42.92946, -78.82515099999999 42.929562))"
7789,36,029,004001,2,360290040012,Block Group 2,G5030,S,285574,0,+42.9323451,-078.8338520,"POLYGON ((-78.83926199999999 42.93133, -78.83925499999999 42.931952, -78.839258 42.932898, -78.83506 42.932832, -78.835025 42.933673, -78.83500599999999 42.93448799999999, -78.83165699999999 42.934432, -78.831656 42.934451, -78.83108299999999 42.934439, -78.831057 42.934429, -78.83087399999999 42.934425, -78.83050899999999 42.934419, -78.830506 42.934655, -78.82937199999999 42.934638, -78.82823599999999 42.934621, -78.82824599999999 42.933809, -78.828271 42.932718, -78.82918099999999 42.932733, -78.82940099999999 42.932737, -78.830269 42.932751, -78.83051999999999 42.932755, -78.83082899999999 42.93275999999999, -78.831369 42.932769, -78.831411 42.931231, -78.83114999999999 42.930864, -78.83427399999999 42.929599, -78.834519 42.9295, -78.83477499999999 42.92983599999999, -78.834768 42.930489, -78.83652599999999 42.930513, -78.839275 42.930558, -78.83926199999999 42.93133))"
7791,36,029,004001,4,360290040014,Block Group 4,G5030,S,467178,0,+42.9301286,-078.8401117,"POLYGON ((-78.842758 42.926944, -78.842753 42.927526, -78.84273 42.9282, -78.842721 42.930675, -78.84272199999999 42.931374, -78.842731 42.931768, -78.842721 42.932956, -78.842682 42.93408, -78.842665 42.934558, -78.842688 42.935702, -78.842686 42.935913, -78.842314 42.936254, -78.842117 42.93644099999999, -78.84199199999999 42.93635099999999, -78.84149599999999 42.936052, -78.84142899999999 42.936052, -78.839232 42.936029, -78.83923399999999 42.935349, -78.839235 42.935026, -78.83923999999999 42.934549, -78.839246 42.934015, -78.839249 42.933735, -78.83924999999999 42.933663, -78.839253 42.933454, -78.839259 42.93315399999999, -78.839258 42.932898, -78.83925499999999 42.931952, -78.83926199999999 42.93133, -78.839275 42.930558, -78.83652599999999 42.930513, -78.834768 42.930489, -78.83477499999999 42.92983599999999, -78.834519 42.9295, -78.83427399999999 42.929599, -78.834204 42.929054, -78.83457899999999 42.928891, -78.83508999999999 42.928697, -78.835849 42.92837, -78.83684599999999 42.927859, -78.83762299999999 42.927471, -78.83810799999999 42.927135, -78.83872099999999 42.926721, -78.83932899999999 42.92631, -78.841047 42.924922, -78.842198 42.924063, -78.84271799999999 42.923764, -78.842749 42.923972, -78.84277399999999 42.924221, -78.842758 42.926944))"
